0.7416666667	107277.005272
0.7444444444	107755.984993
0.7472222222	108235.987923
0.7500000000	108716.953417
0.7527777778	109198.817122
0.7555555556	109681.510873
0.7583333333	110164.962584
0.7611111111	110649.096139
0.7638888889	111133.831284
0.7666666667	111619.083514
0.7694444444	112104.763957
0.7722222222	112590.779264
0.7750000000	113077.031487
0.7777777778	113563.417966
0.7805555556	114049.831205
0.7833333333	114536.158755
0.7861111111	115022.283089
0.7888888889	115508.081477
0.7916666667	115993.425865
0.7944444444	116478.182743
0.7972222222	116962.213019
0.8000000000	117445.371890
0.8027777778	117927.508708
0.8055555556	118408.466848
0.8083333333	118888.083575
0.8111111111	119366.189908
0.8138888889	119842.610479
0.8166666667	120317.163398
0.8194444444	120789.660109
0.8222222222	121259.905252
0.8250000000	121727.696513
0.8277777778	122192.824481
0.8305555556	122655.072500
0.8333333333	123114.216519
0.8361111111	123570.024937
0.8388888889	124022.258452
0.8416666667	124470.669901
0.8444444444	124915.004100
0.8472222222	125354.997681
0.8500000000	125790.378927
0.8527777778	126220.867598
0.8555555556	126646.174758
0.8583333333	127066.002598
0.8611111111	127480.044247
0.8638888889	127887.983581
0.8666666667	128289.495031
0.8694444444	128684.243371
0.8722222222	129071.883507
0.8750000000	129452.060254
0.8777777778	129824.408097
0.8805555556	130188.550942
0.8833333333	130544.101855
0.8861111111	130890.662776
0.8888888889	131227.824218
0.8916666667	131555.164940
0.8944444444	131872.251595
0.8972222222	132178.638338
0.9000000000	132473.866409
0.9027777778	132757.463659
0.9055555556	133028.944034
0.9083333333	133287.806991
0.9111111111	133533.536841
0.9138888889	133765.602016
0.9166666667	133983.454218
0.9194444444	134186.527458
0.9222222222	134374.236937
0.9250000000	134545.977757
0.9277777778	134701.123408
0.9305555556	134839.023989
0.9333333333	134959.004110
0.9361111111	135060.360382
0.9388888889	135142.358402
0.9416666667	135204.229113
0.9444444444	135245.164346
0.9472222222	135264.311337
0.9500000000	135260.765913
0.9527777778	135233.563908
0.9555555556	135181.670264
0.9583333333	135103.964973
0.9611111111	134999.224707
0.9638888889	134866.098391
0.9666666667	134703.074131
0.9694444444	134508.433443
0.9722222222	134280.186302
0.9750000000	134015.976202
0.9777777778	133712.936379
0.9805555556	133367.462460
0.9833333333	132974.833120
0.9861111111	132528.531965
0.9888888889	132018.918916
0.9916666667	131430.268464
0.9944444444	130732.720625
0.9972222222	129850.909443
1.0000000000	128012.611115
